pair,name,operations,sample,wall_ns,allocated_words
3,eta_signal.raw.failed_retry.depth_10.position_last,262144,9,2542.484253,2199.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,1,1916.549991,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,2,1912.941116,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,3,1943.213647,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,4,1945.942131,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,5,1938.286005,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,6,1939.010872,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,7,1943.080861,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,8,1916.053407,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_first,262144,9,1942.696144,1839.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,1,2222.824151,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,2,2223.773663,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,3,2222.606781,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,4,2222.622243,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,5,2219.852831,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,6,2219.673661,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,7,2219.444468,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,8,2213.935659,1999.000908
3,eta_signal.raw.failed_retry.depth_10.position_middle,262144,9,2205.067176,1999.000908
3,eta_signal.raw.successful.depth_100.position_none,65536,1,10223.146091,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,2,10244.202713,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,3,10235.169611,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,4,10235.748050,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,5,10245.894373,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,6,10232.179193,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,7,10229.799955,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,8,10229.781765,7529.003632
3,eta_signal.raw.successful.depth_100.position_none,65536,9,10228.224710,7529.003632
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,1,17560.756532,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,2,17598.547856,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,3,17569.516785,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,4,17545.440642,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,5,17519.312678,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,6,17542.872229,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,7,17494.443455,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,8,17555.423256,11919.007263
3,eta_signal.raw.failed_retry.depth_100.position_last,32768,9,17653.466784,11919.007263
3,eta_signal.public_sync.successful.depth_1.position_none,524288,1,1560.386863,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,2,1574.937869,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,3,1565.130333,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,4,1581.170636,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,5,1560.791134,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,6,1598.707058,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,7,1597.772552,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,8,1602.606062,2059.000086
3,eta_signal.public_sync.successful.depth_1.position_none,524288,9,1577.684088,2059.000086
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,1,2520.213457,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,2,2522.319846,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,3,2526.554454,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,4,2536.926331,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,5,2539.329216,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,6,2506.172677,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,7,2473.785571,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,8,2477.730050,3055.000172
3,eta_signal.public_sync.failed_retry.depth_1.position_last,262144,9,2485.423465,3055.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,1,2403.457984,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,2,2407.417014,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,3,2426.830179,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,4,2433.444934,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,5,2426.395440,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,6,2429.072993,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,7,2432.865585,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,8,2428.104381,2671.000172
3,eta_signal.public_sync.successful.depth_10.position_none,262144,9,2425.746970,2671.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,1,4040.161002,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,2,4033.126970,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,3,4039.595296,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,4,4034.392987,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,5,4046.583854,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,6,4026.236638,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,7,4000.679837,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,8,3994.384315,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_last,131072,9,4039.635314,4027.000343
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,1,3355.201443,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,2,3386.669050,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,3,3405.212738,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,4,3430.976903,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,5,3425.880095,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,6,3411.087164,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,7,3405.310963,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,8,3431.243385,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_first,262144,9,3440.250111,3667.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,1,3723.152076,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,2,3698.287401,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,3,3687.850949,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,4,3703.140464,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,5,3717.685104,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,6,3717.334948,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,7,3721.157555,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,8,3717.292202,3827.000172
3,eta_signal.public_sync.failed_retry.depth_10.position_middle,262144,9,3719.535925,3827.000172
3,eta_signal.public_sync.successful.depth_100.position_none,65536,1,11209.853255,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,2,11228.163203,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,3,11227.584764,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,4,11215.590348,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,5,11222.946341,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,6,11184.980394,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,7,11196.825653,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,8,11210.144294,8791.000687
3,eta_signal.public_sync.successful.depth_100.position_none,65536,9,11263.578926,8791.000687
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,1,19024.904759,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,2,19189.508748,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,3,19254.337531,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,4,19252.867787,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,5,19291.532226,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,6,19258.484826,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,7,19200.837414,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,8,19272.127247,13747.001373
3,eta_signal.public_sync.failed_retry.depth_100.position_last,32768,9,19288.723706,13747.001373
