attack_id,second,rss_kb,live_words,minor_words_delta,major_words_delta,user_cpu_seconds_delta,system_cpu_seconds_delta,fd_count,fiber_count,stream_active,stream_cancelled,stream_live,frames_seen,dropped_frames,disconnected,error_class
window_update_accounting,8,38624,149208,2097150,102529,0.006488,0.004891,4,0,0,0,0,18000,17000,true,decode_error
window_update_accounting,9,38624,149208,2097150,102529,0.006671,0.004891,4,0,0,0,0,20000,19000,true,decode_error
window_update_accounting,10,38624,149208,2097150,102529,0.007053,0.004891,4,0,0,0,0,22000,21000,true,decode_error
window_update_accounting,11,38624,149208,2097150,102529,0.007339,0.004891,4,0,0,0,0,24000,23000,true,decode_error
window_update_accounting,12,38624,149208,2097150,102529,0.007601,0.004891,4,0,0,0,0,26000,25000,true,decode_error
window_update_accounting,13,38624,149208,2097150,102529,0.007874,0.004891,4,0,0,0,0,28000,27000,true,decode_error
window_update_accounting,14,38624,149208,2097150,102529,0.008226,0.004891,4,0,0,0,0,30000,29000,true,decode_error
window_update_accounting,15,38624,149208,2097150,102529,0.008431,0.004891,4,0,0,0,0,32000,31000,true,decode_error
window_update_accounting,16,38624,149208,2097150,102529,0.008624,0.004891,4,0,0,0,0,34000,33000,true,decode_error
window_update_accounting,17,38624,149208,2097150,102529,0.008948,0.004891,4,0,0,0,0,36000,35000,true,decode_error
window_update_accounting,18,38624,149208,2097150,102529,0.009003,0.005045,4,0,0,0,0,38000,37000,true,decode_error
window_update_accounting,19,38624,149208,2097150,102529,0.009003,0.005263,4,0,0,0,0,40000,39000,true,decode_error
window_update_accounting,20,38624,149208,2097150,102529,0.009003,0.005519,4,0,0,0,0,42000,41000,true,decode_error
window_update_accounting,21,38624,149208,2097150,102529,0.009003,0.005874,4,0,0,0,0,44000,43000,true,decode_error
window_update_accounting,22,38624,149208,2097150,102529,0.009003,0.006161,4,0,0,0,0,46000,45000,true,decode_error
window_update_accounting,23,38624,149208,2097150,102529,0.009003,0.006526,4,0,0,0,0,48000,47000,true,decode_error
window_update_accounting,24,38624,149208,2097150,102529,0.009003,0.006840,4,0,0,0,0,50000,49000,true,decode_error
window_update_accounting,25,38624,149208,2097150,102529,0.009003,0.007094,4,0,0,0,0,52000,51000,true,decode_error
window_update_accounting,26,38624,149208,2097150,102529,0.009003,0.007343,4,0,0,0,0,54000,53000,true,decode_error
window_update_accounting,27,38624,149208,2097150,102529,0.009003,0.007517,4,0,0,0,0,56000,55000,true,decode_error
window_update_accounting,28,38624,149208,2097150,102529,0.009003,0.007808,4,0,0,0,0,58000,57000,true,decode_error
window_update_accounting,29,38624,149208,2097150,102529,0.009003,0.008022,4,0,0,0,0,60000,59000,true,decode_error
window_update_accounting,30,38624,149208,2097150,102529,0.009003,0.008373,4,0,0,0,0,62000,61000,true,decode_error
goaway_churn,0,38560,149208,2097150,102529,0.004639,0.004354,4,0,0,0,0,2,0,true,connection_closed
goaway_churn,1,38624,149208,2097150,102529,0.004820,0.004448,4,0,0,0,0,4,2,true,connection_closed
goaway_churn,2,38624,149208,2097150,102529,0.004985,0.004532,4,0,0,0,0,6,4,true,connection_closed
goaway_churn,3,38624,149208,2097150,102529,0.005102,0.004592,4,0,0,0,0,8,6,true,connection_closed
goaway_churn,4,38624,149208,2097150,102529,0.005281,0.004684,4,0,0,0,0,10,8,true,connection_closed
goaway_churn,5,38624,149208,2097150,102529,0.005468,0.004780,4,0,0,0,0,12,10,true,connection_closed
goaway_churn,6,38624,149208,2097150,102529,0.005722,0.004891,4,0,0,0,0,14,12,true,connection_closed
goaway_churn,7,38624,149208,2097150,102529,0.006168,0.004891,4,0,0,0,0,16,14,true,connection_closed
goaway_churn,8,38624,149208,2097150,102529,0.006495,0.004891,4,0,0,0,0,18,16,true,connection_closed
goaway_churn,9,38624,149208,2097150,102529,0.006679,0.004891,4,0,0,0,0,20,18,true,connection_closed
goaway_churn,10,38624,149208,2097150,102529,0.007063,0.004891,4,0,0,0,0,22,20,true,connection_closed
goaway_churn,11,38624,149208,2097150,102529,0.007349,0.004891,4,0,0,0,0,24,22,true,connection_closed
goaway_churn,12,38624,149208,2097150,102529,0.007609,0.004891,4,0,0,0,0,26,24,true,connection_closed
goaway_churn,13,38624,149208,2097150,102529,0.007884,0.004891,4,0,0,0,0,28,26,true,connection_closed
goaway_churn,14,38624,149208,2097150,102529,0.008234,0.004891,4,0,0,0,0,30,28,true,connection_closed
goaway_churn,15,38624,149208,2097150,102529,0.008438,0.004891,4,0,0,0,0,32,30,true,connection_closed
goaway_churn,16,38624,149208,2097150,102529,0.008633,0.004891,4,0,0,0,0,34,32,true,connection_closed
goaway_churn,17,38624,149208,2097150,102529,0.008961,0.004891,4,0,0,0,0,36,34,true,connection_closed
goaway_churn,18,38624,149208,2097150,102529,0.009003,0.005052,4,0,0,0,0,38,36,true,connection_closed
goaway_churn,19,38624,149208,2097150,102529,0.009003,0.005271,4,0,0,0,0,40,38,true,connection_closed
goaway_churn,20,38624,149208,2097150,102529,0.009003,0.005528,4,0,0,0,0,42,40,true,connection_closed
goaway_churn,21,38624,149208,2097150,102529,0.009003,0.005886,4,0,0,0,0,44,42,true,connection_closed
goaway_churn,22,38624,149208,2097150,102529,0.009003,0.006172,4,0,0,0,0,46,44,true,connection_closed
goaway_churn,23,38624,149208,2097150,102529,0.009003,0.006536,4,0,0,0,0,48,46,true,connection_closed
goaway_churn,24,38624,149208,2097150,102529,0.009003,0.006849,4,0,0,0,0,50,48,true,connection_closed
goaway_churn,25,38624,149208,2097150,102529,0.009003,0.007112,4,0,0,0,0,52,50,true,connection_closed
goaway_churn,26,38624,149208,2097150,102529,0.009003,0.007351,4,0,0,0,0,54,52,true,connection_closed
goaway_churn,27,38624,149208,2097150,102529,0.009003,0.007525,4,0,0,0,0,56,54,true,connection_closed
goaway_churn,28,38624,149208,2097150,102529,0.009003,0.007823,4,0,0,0,0,58,56,true,connection_closed
goaway_churn,29,38624,149208,2097150,102529,0.009003,0.008029,4,0,0,0,0,60,58,true,connection_closed
goaway_churn,30,38624,149208,2097150,102529,0.009003,0.008384,4,0,0,0,0,62,60,true,connection_closed
data_frame_slowloris,0,38560,149208,2097150,102529,0.004644,0.004357,4,0,0,0,0,8,8,true,response_body_idle_timeout
data_frame_slowloris,1,38624,149208,2097150,102529,0.004826,0.004451,4,0,0,0,0,9,9,true,response_body_idle_timeout
data_frame_slowloris,2,38624,149208,2097150,102529,0.004991,0.004535,4,0,0,0,0,10,10,true,response_body_idle_timeout
data_frame_slowloris,3,38624,149208,2097150,102529,0.005106,0.004594,4,0,0,0,0,11,11,true,response_body_idle_timeout
data_frame_slowloris,4,38624,149208,2097150,102529,0.005288,0.004688,4,0,0,0,0,12,12,true,response_body_idle_timeout
data_frame_slowloris,5,38624,149208,2097150,102529,0.005474,0.004783,4,0,0,0,0,13,13,true,response_body_idle_timeout
data_frame_slowloris,6,38624,149208,2097150,102529,0.005738,0.004891,4,0,0,0,0,14,14,true,response_body_idle_timeout
data_frame_slowloris,7,38624,149208,2097150,102529,0.006182,0.004891,4,0,0,0,0,15,15,true,response_body_idle_timeout
data_frame_slowloris,8,38624,149208,2097150,102529,0.006502,0.004891,4,0,0,0,0,16,16,true,response_body_idle_timeout
data_frame_slowloris,9,38624,149208,2097150,102529,0.006685,0.004891,4,0,0,0,0,17,17,true,response_body_idle_timeout
data_frame_slowloris,10,38624,149208,2097150,102529,0.007072,0.004891,4,0,0,0,0,18,18,true,response_body_idle_timeout
data_frame_slowloris,11,38624,149208,2097150,102529,0.007359,0.004891,4,0,0,0,0,19,19,true,response_body_idle_timeout
data_frame_slowloris,12,38624,149208,2097150,102529,0.007617,0.004891,4,0,0,0,0,20,20,true,response_body_idle_timeout
data_frame_slowloris,13,38624,149208,2097150,102529,0.007893,0.004891,4,0,0,0,0,21,21,true,response_body_idle_timeout
data_frame_slowloris,14,38624,149208,2097150,102529,0.008242,0.004891,4,0,0,0,0,22,22,true,response_body_idle_timeout
data_frame_slowloris,15,38624,149208,2097150,102529,0.008445,0.004891,4,0,0,0,0,23,23,true,response_body_idle_timeout
data_frame_slowloris,16,38624,149208,2097150,102529,0.008640,0.004891,4,0,0,0,0,24,24,true,response_body_idle_timeout
data_frame_slowloris,17,38624,149208,2097150,102529,0.008973,0.004891,4,0,0,0,0,25,25,true,response_body_idle_timeout
data_frame_slowloris,18,38624,149208,2097150,102529,0.009003,0.005059,4,0,0,0,0,26,26,true,response_body_idle_timeout
data_frame_slowloris,19,38624,149208,2097150,102529,0.009003,0.005278,4,0,0,0,0,27,27,true,response_body_idle_timeout
data_frame_slowloris,20,38624,149208,2097150,102529,0.009003,0.005537,4,0,0,0,0,28,28,true,response_body_idle_timeout
data_frame_slowloris,21,38624,149208,2097150,102529,0.009003,0.005895,4,0,0,0,0,29,29,true,response_body_idle_timeout
data_frame_slowloris,22,38624,149208,2097150,102529,0.009003,0.006181,4,0,0,0,0,30,30,true,response_body_idle_timeout
data_frame_slowloris,23,38624,149208,2097150,102529,0.009003,0.006548,4,0,0,0,0,31,31,true,response_body_idle_timeout
data_frame_slowloris,24,38624,149208,2097150,102529,0.009003,0.006857,4,0,0,0,0,32,32,true,response_body_idle_timeout
data_frame_slowloris,25,38624,149208,2097150,102529,0.009003,0.007121,4,0,0,0,0,33,33,true,response_body_idle_timeout
data_frame_slowloris,26,38624,149208,2097150,102529,0.009003,0.007358,4,0,0,0,0,34,34,true,response_body_idle_timeout
data_frame_slowloris,27,38624,149208,2097150,102529,0.009003,0.007533,4,0,0,0,0,35,35,true,response_body_idle_timeout
data_frame_slowloris,28,38624,149208,2097150,102529,0.009003,0.007833,4,0,0,0,0,36,36,true,response_body_idle_timeout
data_frame_slowloris,29,38624,149208,2097150,102529,0.009003,0.008036,4,0,0,0,0,37,37,true,response_body_idle_timeout
data_frame_slowloris,30,38624,149208,2097150,102529,0.009003,0.008396,4,0,0,0,0,38,38,true,response_body_idle_timeout
huffman_cpu_amplification,0,38560,149208,2097150,102529,0.004649,0.004360,4,0,0,0,0,1000,968,true,hpack_decode_overflow
huffman_cpu_amplification,1,38624,149208,2097150,102529,0.004833,0.004454,4,0,0,0,0,2000,1968,true,hpack_decode_overflow
huffman_cpu_amplification,2,38624,149208,2097150,102529,0.004997,0.004538,4,0,0,0,0,3000,2968,true,hpack_decode_overflow
huffman_cpu_amplification,3,38624,149208,2097150,102529,0.005111,0.004597,4,0,0,0,0,4000,3968,true,hpack_decode_overflow
huffman_cpu_amplification,4,38624,149208,2097150,102529,0.005294,0.004691,4,0,0,0,0,5000,4968,true,hpack_decode_overflow
huffman_cpu_amplification,5,38624,149208,2097150,102529,0.005480,0.004786,4,0,0,0,0,6000,5968,true,hpack_decode_overflow
huffman_cpu_amplification,6,38624,149208,2097150,102529,0.005752,0.004891,4,0,0,0,0,7000,6968,true,hpack_decode_overflow
huffman_cpu_amplification,7,38624,149208,2097150,102529,0.006194,0.004891,4,0,0,0,0,8000,7968,true,hpack_decode_overflow
huffman_cpu_amplification,8,38624,149208,2097150,102529,0.006512,0.004891,4,0,0,0,0,9000,8968,true,hpack_decode_overflow
huffman_cpu_amplification,9,38624,149208,2097150,102529,0.006692,0.004891,4,0,0,0,0,10000,9968,true,hpack_decode_overflow
huffman_cpu_amplification,10,38624,149208,2097150,102529,0.007082,0.004891,4,0,0,0,0,11000,10968,true,hpack_decode_overflow
huffman_cpu_amplification,11,38624,149208,2097150,102529,0.007369,0.004891,4,0,0,0,0,12000,11968,true,hpack_decode_overflow
huffman_cpu_amplification,12,38624,149208,2097150,102529,0.007625,0.004891,4,0,0,0,0,13000,12968,true,hpack_decode_overflow
huffman_cpu_amplification,13,38624,149208,2097150,102529,0.007903,0.004891,4,0,0,0,0,14000,13968,true,hpack_decode_overflow
huffman_cpu_amplification,14,38624,149208,2097150,102529,0.008250,0.004891,4,0,0,0,0,15000,14968,true,hpack_decode_overflow
huffman_cpu_amplification,15,38624,149208,2097150,102529,0.008452,0.004891,4,0,0,0,0,16000,15968,true,hpack_decode_overflow
huffman_cpu_amplification,16,38624,149208,2097150,102529,0.008651,0.004891,4,0,0,0,0,17000,16968,true,hpack_decode_overflow
huffman_cpu_amplification,17,38624,149208,2097150,102529,0.008984,0.004891,4,0,0,0,0,18000,17968,true,hpack_decode_overflow
huffman_cpu_amplification,18,38624,149208,2097150,102529,0.009003,0.005066,4,0,0,0,0,19000,18968,true,hpack_decode_overflow
huffman_cpu_amplification,19,38624,149208,2097150,102529,0.009003,0.005287,4,0,0,0,0,20000,19968,true,hpack_decode_overflow
huffman_cpu_amplification,20,38624,149208,2097150,102529,0.009003,0.005545,4,0,0,0,0,21000,20968,true,hpack_decode_overflow
huffman_cpu_amplification,21,38624,149208,2097150,102529,0.009003,0.005906,4,0,0,0,0,22000,21968,true,hpack_decode_overflow
huffman_cpu_amplification,22,38624,149208,2097150,102529,0.009003,0.006202,4,0,0,0,0,23000,22968,true,hpack_decode_overflow
huffman_cpu_amplification,23,38624,149208,2097150,102529,0.009003,0.006572,4,0,0,0,0,24000,23968,true,hpack_decode_overflow
huffman_cpu_amplification,24,38624,149208,2097150,102529,0.009003,0.006866,4,0,0,0,0,25000,24968,true,hpack_decode_overflow
huffman_cpu_amplification,25,38624,149208,2097150,102529,0.009003,0.007133,4,0,0,0,0,26000,25968,true,hpack_decode_overflow
huffman_cpu_amplification,26,38624,149208,2097150,102529,0.009003,0.007366,4,0,0,0,0,27000,26968,true,hpack_decode_overflow
huffman_cpu_amplification,27,38624,149208,2097150,102529,0.009003,0.007541,4,0,0,0,0,28000,27968,true,hpack_decode_overflow
huffman_cpu_amplification,28,38624,149208,2097150,102529,0.009003,0.007852,4,0,0,0,0,29000,28968,true,hpack_decode_overflow
huffman_cpu_amplification,29,38624,149208,2097150,102529,0.009003,0.008043,4,0,0,0,0,30000,29968,true,hpack_decode_overflow
huffman_cpu_amplification,30,38624,149208,2097150,102529,0.009003,0.008407,4,0,0,0,0,31000,30968,true,hpack_decode_overflow
header_normalization_edges,0,38560,149208,2097150,102529,0.004653,0.004362,4,0,0,0,0,64,32,true,decode_error
header_normalization_edges,1,38624,149208,2097150,102529,0.004838,0.004457,4,0,0,0,0,128,96,true,decode_error
header_normalization_edges,2,38624,149208,2097150,102529,0.005003,0.004541,4,0,0,0,0,192,160,true,decode_error
header_normalization_edges,3,38624,149208,2097150,102529,0.005116,0.004599,4,0,0,0,0,256,224,true,decode_error
header_normalization_edges,4,38624,149208,2097150,102529,0.005300,0.004694,4,0,0,0,0,320,288,true,decode_error
header_normalization_edges,5,38624,149208,2097150,102529,0.005486,0.004789,4,0,0,0,0,384,352,true,decode_error
header_normalization_edges,6,38624,149208,2097150,102529,0.005763,0.004891,4,0,0,0,0,448,416,true,decode_error
header_normalization_edges,7,38624,149208,2097150,102529,0.006204,0.004891,4,0,0,0,0,512,480,true,decode_error
header_normalization_edges,8,38624,149208,2097150,102529,0.006519,0.004891,4,0,0,0,0,576,544,true,decode_error
header_normalization_edges,9,38624,149208,2097150,102529,0.006699,0.004891,4,0,0,0,0,640,608,true,decode_error
header_normalization_edges,10,38624,149208,2097150,102529,0.007092,0.004891,4,0,0,0,0,704,672,true,decode_error
header_normalization_edges,11,38624,149208,2097150,102529,0.007379,0.004891,4,0,0,0,0,768,736,true,decode_error
header_normalization_edges,12,38624,149208,2097150,102529,0.007632,0.004891,4,0,0,0,0,832,800,true,decode_error
header_normalization_edges,13,38624,149208,2097150,102529,0.007911,0.004891,4,0,0,0,0,896,864,true,decode_error
header_normalization_edges,14,38624,149208,2097150,102529,0.008257,0.004891,4,0,0,0,0,960,928,true,decode_error
header_normalization_edges,15,38624,149208,2097150,102529,0.008459,0.004891,4,0,0,0,0,1024,992,true,decode_error
header_normalization_edges,16,38624,149208,2097150,102529,0.008660,0.004891,4,0,0,0,0,1088,1056,true,decode_error
header_normalization_edges,17,38624,149208,2097150,102529,0.008995,0.004891,4,0,0,0,0,1152,1120,true,decode_error
header_normalization_edges,18,38624,149208,2097150,102529,0.009003,0.005073,4,0,0,0,0,1216,1184,true,decode_error
header_normalization_edges,19,38624,149208,2097150,102529,0.009003,0.005296,4,0,0,0,0,1280,1248,true,decode_error
header_normalization_edges,20,38624,149208,2097150,102529,0.009003,0.005552,4,0,0,0,0,1344,1312,true,decode_error
header_normalization_edges,21,38624,149208,2097150,102529,0.009003,0.005913,4,0,0,0,0,1408,1376,true,decode_error
header_normalization_edges,22,38624,149208,2097150,102529,0.009003,0.006211,4,0,0,0,0,1472,1440,true,decode_error
header_normalization_edges,23,38624,149208,2097150,102529,0.009003,0.006581,4,0,0,0,0,1536,1504,true,decode_error
header_normalization_edges,24,38624,149208,2097150,102529,0.009003,0.006874,4,0,0,0,0,1600,1568,true,decode_error
header_normalization_edges,25,38624,149208,2097150,102529,0.009003,0.007149,4,0,0,0,0,1664,1632,true,decode_error
header_normalization_edges,26,38624,149208,2097150,102529,0.009003,0.007374,4,0,0,0,0,1728,1696,true,decode_error
header_normalization_edges,27,38624,149208,2097150,102529,0.009003,0.007548,4,0,0,0,0,1792,1760,true,decode_error
header_normalization_edges,28,38624,149208,2097150,102529,0.009003,0.007865,4,0,0,0,0,1856,1824,true,decode_error
header_normalization_edges,29,38624,149208,2097150,102529,0.009003,0.008050,4,0,0,0,0,1920,1888,true,decode_error
header_normalization_edges,30,38624,149208,2097150,102529,0.009003,0.008416,4,0,0,0,0,1984,1952,true,decode_error
allocator_pressure,0,38560,149208,2097150,102529,0.004658,0.004364,4,0,0,0,0,1000,0,true,decode_error
allocator_pressure,1,38624,149208,2097150,102529,0.004844,0.004460,4,0,0,0,0,2000,1000,true,decode_error
allocator_pressure,2,38624,149208,2097150,102529,0.005008,0.004544,4,0,0,0,0,3000,2000,true,decode_error
allocator_pressure,3,38624,149208,2097150,102529,0.005120,0.004601,4,0,0,0,0,4000,3000,true,decode_error
allocator_pressure,4,38624,149208,2097150,102529,0.005305,0.004697,4,0,0,0,0,5000,4000,true,decode_error
allocator_pressure,5,38624,149208,2097150,102529,0.005491,0.004792,4,0,0,0,0,6000,5000,true,decode_error
allocator_pressure,6,38624,149208,2097150,102529,0.005774,0.004891,4,0,0,0,0,7000,6000,true,decode_error
allocator_pressure,7,38624,149208,2097150,102529,0.006214,0.004891,4,0,0,0,0,8000,7000,true,decode_error
allocator_pressure,8,38624,149208,2097150,102529,0.006526,0.004891,4,0,0,0,0,9000,8000,true,decode_error
allocator_pressure,9,38624,149208,2097150,102529,0.006705,0.004891,4,0,0,0,0,10000,9000,true,decode_error
allocator_pressure,10,38624,149208,2097150,102529,0.007100,0.004891,4,0,0,0,0,11000,10000,true,decode_error
allocator_pressure,11,38624,149208,2097150,102529,0.007388,0.004891,4,0,0,0,0,12000,11000,true,decode_error
allocator_pressure,12,38624,149208,2097150,102529,0.007640,0.004891,4,0,0,0,0,13000,12000,true,decode_error
allocator_pressure,13,38624,149208,2097150,102529,0.007920,0.004891,4,0,0,0,0,14000,13000,true,decode_error
allocator_pressure,14,38624,149208,2097150,102529,0.008264,0.004891,4,0,0,0,0,15000,14000,true,decode_error
allocator_pressure,15,38624,149208,2097150,102529,0.008465,0.004891,4,0,0,0,0,16000,15000,true,decode_error
allocator_pressure,16,38624,149208,2097150,102529,0.008667,0.004891,4,0,0,0,0,17000,16000,true,decode_error
allocator_pressure,17,38624,149208,2097150,102529,0.009003,0.004891,4,0,0,0,0,18000,17000,true,decode_error
allocator_pressure,18,38624,149208,2097150,102529,0.009003,0.005080,4,0,0,0,0,19000,18000,true,decode_error
allocator_pressure,19,38624,149208,2097150,102529,0.009003,0.005304,4,0,0,0,0,20000,19000,true,decode_error
allocator_pressure,20,38624,149208,2097150,102529,0.009003,0.005559,4,0,0,0,0,21000,20000,true,decode_error
allocator_pressure,21,38624,149208,2097150,102529,0.009003,0.005922,4,0,0,0,0,22000,21000,true,decode_error
allocator_pressure,22,38624,149208,2097150,102529,0.009003,0.006223,4,0,0,0,0,23000,22000,true,decode_error
allocator_pressure,23,38624,149208,2097150,102529,0.009003,0.006590,4,0,0,0,0,24000,23000,true,decode_error
allocator_pressure,24,38624,149208,2097150,102529,0.009003,0.006881,4,0,0,0,0,25000,24000,true,decode_error
allocator_pressure,25,38624,149208,2097150,102529,0.009003,0.007158,4,0,0,0,0,26000,25000,true,decode_error
allocator_pressure,26,38624,149208,2097150,102529,0.009003,0.007381,4,0,0,0,0,27000,26000,true,decode_error
allocator_pressure,27,38624,149208,2097150,102529,0.009003,0.007556,4,0,0,0,0,28000,27000,true,decode_error
allocator_pressure,28,38624,149208,2097150,102529,0.009003,0.007879,4,0,0,0,0,29000,28000,true,decode_error
allocator_pressure,29,38624,149208,2097150,102529,0.009003,0.008056,4,0,0,0,0,30000,29000,true,decode_error
allocator_pressure,30,38624,149208,2097150,102529,0.009003,0.008424,4,0,0,0,0,31000,30000,true,decode_error
